timestamp,price,date
1712566800,162.45,04-08-18
1712570400,158.5,04-08-19
1712574000,137.16,04-08-20
1712577600,141.61,04-08-21
1712581200,132.51,04-08-22
1712584800,129.76,04-08-23
1712588400,129.76,04-09-00
1712592000,101.22,04-09-01
1712595600,127.4,04-09-02
1712599200,125.4,04-09-03
1712602800,124.66,04-09-04
1712606400,87.05,04-09-05
1712610000,125.52,04-09-06
1712613600,126.78,04-09-07
1712617200,131.85,04-09-08
1712620800,144.51,04-09-09
1712624400,144.45,04-09-10
1712628000,136.64,04-09-11
1712631600,133.59,04-09-12
1712635200,113.17,04-09-13
1712638800,129.76,04-09-14
1712642400,133.59,04-09-15
1712646000,133.59,04-09-16
1712649600,133.59,04-09-17
1712653200,150.87,04-09-18
1712656800,151.9,04-09-19
1712660400,155.58,04-09-20
1712664000,136.88,04-09-21
1712667600,131.6,04-09-22
1712671200,129.76,04-09-23
1712674800,129.76,04-10-00
1712678400,117.35,04-10-01
1712682000,102.4,04-10-02
1712685600,126.01,04-10-03
1712689200,124.27,04-10-04
1712692800,124.47,04-10-05
1712696400,157.44,04-10-06
1712700000,157.44,04-10-07
1712703600,157.44,04-10-08
1712707200,110.38,04-10-09
1712710800,0.0,04-10-10
1712714400,150.28,04-10-11
1712718000,0.0,04-10-12
1712721600,0.0,04-10-13
1712725200,143.15,04-10-14
1712728800,115.93,04-10-15
1712732400,137.44,04-10-16
1712736000,109.98,04-10-17
1712739600,212.95,04-10-18
1712743200,206.64,04-10-19
1712746800,156.87,04-10-20
1712750400,156.88,04-10-21
1712754000,156.65,04-10-22
1712757600,156.65,04-10-23
1712761200,142.26,04-11-00
1712764800,102.01,04-11-01
1712768400,96.31,04-11-02
1712772000,86.93,04-11-03
1712775600,85.92,04-11-04
1712779200,86.93,04-11-05
1712782800,96.31,04-11-06
1712786400,102.32,04-11-07
1712790000,113.53,04-11-08
1712793600,158.09,04-11-09
1712797200,164.2,04-11-10
1712800800,137.28,04-11-11
1712804400,141.68,04-11-12
1712808000,117.79,04-11-13
1712811600,144.41,04-11-14
1712815200,117.79,04-11-15
1712818800,143.55,04-11-16
1712822400,117.79,04-11-17
1712826000,151.9,04-11-18
1712829600,153.93,04-11-19
1712833200,154.32,04-11-20
1712836800,154.32,04-11-21
1712840400,153.0,04-11-22
1712844000,213.13,04-11-23
1712847600,157.57,04-12-00
1712851200,202.09,04-12-01
1712854800,150.99,04-12-02
1712858400,87.57,04-12-03
1712862000,87.34,04-12-04
1712865600,87.57,04-12-05
1712869200,95.88,04-12-06
1712872800,145.92,04-12-07
1712876400,101.85,04-12-08
1712880000,137.41,04-12-09
1712883600,148.26,04-12-10
1712887200,142.3,04-12-11
1712890800,142.3,04-12-12
1712894400,119.09,04-12-13
1712898000,119.09,04-12-14
1712901600,119.09,04-12-15
1712905200,119.09,04-12-16
1712908800,116.23,04-12-17
1712912400,97.41,04-12-18
1712916000,98.42,04-12-19
1712919600,127.01,04-12-20
1712923200,99.18,04-12-21
1712926800,99.44,04-12-22
1712930400,156.86,04-12-23
1712934000,157.95,04-13-00
1712937600,154.79,04-13-01
1712941200,92.86,04-13-02
1712944800,151.93,04-13-03
1712948400,150.28,04-13-04
1712952000,86.9,04-13-05
1712955600,100.94,04-13-06
1712959200,101.13,04-13-07
1712962800,92.86,04-13-08
1712966400,96.25,04-13-09
1712970000,98.07,04-13-10
1712973600,98.09,04-13-11
1712977200,0.0,04-13-12
1712980800,96.23,04-13-13
1712984400,95.49,04-13-14
1712988000,95.65,04-13-15
1712991600,96.38,04-13-16
1712995200,97.68,04-13-17
1712998800,97.82,04-13-18
1713002400,127.12,04-13-19
1713006000,153.96,04-13-20
1713009600,154.02,04-13-21
1713013200,153.55,04-13-22
1713016800,154.52,04-13-23
1713020400,153.7,04-14-00
1713024000,158.4,04-14-01
1713027600,94.96,04-14-02
1713031200,86.66,04-14-03
1713034800,86.65,04-14-04
1713038400,86.68,04-14-05
1713042000,100.28,04-14-06
1713045600,99.37,04-14-07
1713049200,94.77,04-14-08
1713052800,95.19,04-14-09
1713056400,98.75,04-14-10
1713060000,97.48,04-14-11
1713063600,97.23,04-14-12
1713067200,94.12,04-14-13
1713070800,94.57,04-14-14
1713074400,95.51,04-14-15
1713078000,118.2,04-14-16
1713081600,118.2,04-14-17
1713085200,139.73,04-14-18
1713088800,119.0,04-14-19
1713092400,141.75,04-14-20
1713096000,139.71,04-14-21
1713099600,119.84,04-14-22
1713103200,119.08,04-14-23
1713106800,124.7,04-15-00
1713110400,98.68,04-15-01
1713114000,92.47,04-15-02
1713117600,85.9,04-15-03
1713121200,85.65,04-15-04
1713124800,85.9,04-15-05
1713128400,85.9,04-15-06
1713132000,92.5,04-15-07
1713135600,113.47,04-15-08
1713139200,155.27,04-15-09
1713142800,188.14,04-15-10
1713146400,188.25,04-15-11
1713150000,154.15,04-15-12
1713153600,137.15,04-15-13
1713157200,143.08,04-15-14
1713160800,146.89,04-15-15
1713164400,146.73,04-15-16
1713168000,150.96,04-15-17
1713171600,192.48,04-15-18
1713175200,200.64,04-15-19
1713178800,321.33,04-15-20
1713182400,202.95,04-15-21
1713186000,198.36,04-15-22
1713189600,206.11,04-15-23
1713193200,193.35,04-16-00
1713196800,200.55,04-16-01
1713200400,152.25,04-16-02
1713204000,152.97,04-16-03
1713207600,151.99,04-16-04
1713211200,99.29,04-16-05
1713214800,101.47,04-16-06
1713218400,115.89,04-16-07
1713222000,152.27,04-16-08
1713225600,152.07,04-16-09
1713229200,152.25,04-16-10
1713232800,142.99,04-16-11
1713236400,142.75,04-16-12
1713240000,0.0,04-16-13
1713243600,137.15,04-16-14
1713247200,137.28,04-16-15
1713250800,141.79,04-16-16
1713254400,141.55,04-16-17
1713258000,137.12,04-16-18
1713261600,138.79,04-16-19
1713265200,155.96,04-16-20
1713268800,154.5,04-16-21
1713272400,154.5,04-16-22
1713276000,154.5,04-16-23
1713279600,154.33,04-17-00
1713283200,116.28,04-17-01
1713286800,116.28,04-17-02
1713290400,111.46,04-17-03
1713294000,103.31,04-17-04
1713297600,109.1,04-17-05
1713301200,111.58,04-17-06
1713304800,111.46,04-17-07
1713308400,143.54,04-17-08
1713312000,143.61,04-17-09
1713315600,144.31,04-17-10
1713319200,142.71,04-17-11
1713322800,133.41,04-17-12
1713326400,114.46,04-17-13
1713330000,128.88,04-17-14
1713333600,133.41,04-17-15
1713337200,133.41,04-17-16
1713340800,129.77,04-17-17
1713344400,132.9,04-17-18
1713348000,139.01,04-17-19
1713351600,147.28,04-17-20
1713355200,147.4,04-17-21
1713358800,145.84,04-17-22
1713362400,143.61,04-17-23
1713366000,143.61,04-18-00
1713369600,116.23,04-18-01
1713373200,95.91,04-18-02
1713376800,95.64,04-18-03
1713380400,95.83,04-18-04
1713384000,132.03,04-18-05
1713387600,116.28,04-18-06
1713391200,116.18,04-18-07
1713394800,113.47,04-18-08
1713398400,146.69,04-18-09
1713402000,135.68,04-18-10
1713405600,135.68,04-18-11
1713409200,0.0,04-18-12
1713412800,-0.11,04-18-13
1713416400,0.0,04-18-14
1713420000,135.51,04-18-15
1713423600,135.51,04-18-16
1713427200,136.29,04-18-17
1713430800,138.47,04-18-18
1713434400,140.08,04-18-19
1713438000,142.61,04-18-20
1713441600,146.71,04-18-21
1713445200,155.12,04-18-22
1713448800,155.4,04-18-23
1713452400,130.45,04-19-00
1713456000,116.23,04-19-01
1713459600,96.19,04-19-02
1713463200,125.43,04-19-03
1713466800,85.93,04-19-04
1713470400,126.07,04-19-05
1713474000,123.44,04-19-06
1713477600,101.47,04-19-07
1713481200,113.62,04-19-08
1713484800,122.65,04-19-09
1713488400,113.59,04-19-10
1713492000,97.3,04-19-11
1713495600,-39.66,04-19-12
1713499200,-51.27,04-19-13
1713502800,96.88,04-19-14
1713506400,97.28,04-19-15
1713510000,102.48,04-19-16
1713513600,116.93,04-19-17
1713517200,129.68,04-19-18
1713520800,120.65,04-19-19
1713524400,138.57,04-19-20
1713528000,138.54,04-19-21
1713531600,138.48,04-19-22
1713535200,117.84,04-19-23
1713538800,121.37,04-20-00
1713542400,120.95,04-20-01
1713546000,93.46,04-20-02
1713549600,92.38,04-20-03
1713553200,92.86,04-20-04
1713556800,130.92,04-20-05
1713560400,130.92,04-20-06
1713564000,130.92,04-20-07
1713567600,130.92,04-20-08
1713571200,130.92,04-20-09
1713574800,130.92,04-20-10
1713578400,131.11,04-20-11
1713582000,130.92,04-20-12
1713585600,130.92,04-20-13
1713589200,130.92,04-20-14
1713592800,160.7,04-20-15
1713596400,160.7,04-20-16
1713600000,160.7,04-20-17
1713603600,156.58,04-20-18
1713607200,158.23,04-20-19
1713610800,162.63,04-20-20
1713614400,158.5,04-20-21
1713618000,158.5,04-20-22
1713621600,158.5,04-20-23
1713625200,119.26,04-21-00
1713628800,131.15,04-21-01
1713632400,131.15,04-21-02
1713636000,131.33,04-21-03
1713639600,131.33,04-21-04
1713643200,131.33,04-21-05
1713646800,131.33,04-21-06
1713650400,131.33,04-21-07
1713654000,131.33,04-21-08
1713657600,131.33,04-21-09
1713661200,131.15,04-21-10
1713664800,131.15,04-21-11
1713668400,130.96,04-21-12
1713672000,130.96,04-21-13
1713675600,130.96,04-21-14
1713679200,130.96,04-21-15
1713682800,130.96,04-21-16
1713686400,130.96,04-21-17
1713690000,144.35,04-21-18
1713693600,144.35,04-21-19
1713697200,144.53,04-21-20
1713700800,144.53,04-21-21
1713704400,127.99,04-21-22
1713708000,125.6,04-21-23
1713711600,117.88,04-22-00
1713715200,131.48,04-22-01
1713718800,131.29,04-22-02
1713722400,131.1,04-22-03
1713726000,131.29,04-22-04
1713729600,131.1,04-22-05
1713733200,131.1,04-22-06
1713736800,131.1,04-22-07
1713740400,131.1,04-22-08
1713744000,146.78,04-22-09
1713747600,145.37,04-22-10
1713751200,145.25,04-22-11
1713754800,140.31,04-22-12
1713758400,130.73,04-22-13
1713762000,138.58,04-22-14
1713765600,141.54,04-22-15
1713769200,142.25,04-22-16
1713772800,142.31,04-22-17
1713776400,142.78,04-22-18
1713780000,156.03,04-22-19
1713783600,156.23,04-22-20
1713787200,156.23,04-22-21
1713790800,155.32,04-22-22
1713794400,155.32,04-22-23
1713798000,142.12,04-23-00
1713801600,159.63,04-23-01
1713805200,131.48,04-23-02
1713808800,131.48,04-23-03
1713812400,131.48,04-23-04
1713816000,131.48,04-23-05
1713819600,131.48,04-23-06
1713823200,141.65,04-23-07
1713826800,141.81,04-23-08
1713830400,188.25,04-23-09
1713834000,142.15,04-23-10
1713837600,133.68,04-23-11
1713841200,134.53,04-23-12
1713844800,130.92,04-23-13
1713848400,133.68,04-23-14
1713852000,136.09,04-23-15
1713855600,141.62,04-23-16
1713859200,146.73,04-23-17
1713862800,154.64,04-23-18
1713866400,160.42,04-23-19
1713870000,158.55,04-23-20
1713873600,157.47,04-23-21
1713877200,156.57,04-23-22
1713880800,156.57,04-23-23
1713884400,156.29,04-24-00
1713888000,116.44,04-24-01
1713891600,116.08,04-24-02
1713895200,113.42,04-24-03
1713898800,113.42,04-24-04
1713902400,113.42,04-24-05
1713906000,115.29,04-24-06
1713909600,139.87,04-24-07
1713913200,139.98,04-24-08
1713916800,150.91,04-24-09
1713920400,150.21,04-24-10
1713924000,158.95,04-24-11
1713927600,0.0,04-24-12
1713931200,0.0,04-24-13
1713934800,0.0,04-24-14
1713938400,0.0,04-24-15
1713942000,0.0,04-24-16
1713945600,135.6,04-24-17
1713949200,142.92,04-24-18
1713952800,145.83,04-24-19
1713956400,149.7,04-24-20
1713960000,146.55,04-24-21
1713963600,155.56,04-24-22
1713967200,159.03,04-24-23
1713970800,155.28,04-25-00
1713974400,141.9,04-25-01
1713978000,141.9,04-25-02
1713981600,141.87,04-25-03
1713985200,116.33,04-25-04
1713988800,141.88,04-25-05
1713992400,141.91,04-25-06
1713996000,151.19,04-25-07
1713999600,141.91,04-25-08
1714003200,153.56,04-25-09
1714006800,142.29,04-25-10
1714010400,0.0,04-25-11
1714014000,-79.32,04-25-12
1714017600,-79.32,04-25-13
1714021200,-2.0,04-25-14
1714024800,131.71,04-25-15
1714028400,131.71,04-25-16
1714032000,130.07,04-25-17
1714035600,135.85,04-25-18
1714039200,156.64,04-25-19
1714042800,157.05,04-25-20
1714046400,157.19,04-25-21
1714050000,156.36,04-25-22
1714053600,141.9,04-25-23
1714057200,141.9,04-26-00
1714060800,155.67,04-26-01
1714064400,118.84,04-26-02
1714068000,115.89,04-26-03
1714071600,113.96,04-26-04
1714075200,113.96,04-26-05
1714078800,116.18,04-26-06
1714082400,142.42,04-26-07
1714086000,142.4,04-26-08
1714089600,142.77,04-26-09
1714093200,143.46,04-26-10
1714096800,143.02,04-26-11
1714100400,142.94,04-26-12
1714104000,135.42,04-26-13
1714107600,142.58,04-26-14
1714111200,142.58,04-26-15
1714114800,136.02,04-26-16
1714118400,154.54,04-26-17
1714122000,154.54,04-26-18
1714125600,156.57,04-26-19
1714129200,156.65,04-26-20
1714132800,156.65,04-26-21
1714136400,156.6,04-26-22
1714140000,156.6,04-26-23
1714143600,156.32,04-27-00
1714147200,145.3,04-27-01
1714150800,145.16,04-27-02
1714154400,145.22,04-27-03
1714158000,116.87,04-27-04
1714161600,116.87,04-27-05
1714165200,145.26,04-27-06
1714168800,160.45,04-27-07
1714172400,162.15,04-27-08
1714176000,116.36,04-27-09
1714179600,0.0,04-27-10
1714183200,119.99,04-27-11
1714186800,117.9,04-27-12
1714190400,-79.32,04-27-13
1714194000,-2.0,04-27-14
1714197600,117.78,04-27-15
1714201200,117.9,04-27-16
1714204800,117.96,04-27-17
1714208400,116.3,04-27-18
1714212000,162.04,04-27-19
1714215600,155.81,04-27-20
1714219200,160.27,04-27-21
1714222800,155.81,04-27-22
1714226400,152.81,04-27-23
1714230000,152.73,04-28-00
1714233600,99.37,04-28-01
1714237200,85.8,04-28-02
1714240800,83.15,04-28-03
1714244400,83.15,04-28-04
1714248000,92.55,04-28-05
1714251600,99.37,04-28-06
1714255200,103.6,04-28-07
1714258800,100.07,04-28-08
1714262400,78.9,04-28-09
1714266000,94.12,04-28-10
1714269600,0.0,04-28-11
1714273200,-79.32,04-28-12
1714276800,-79.32,04-28-13
1714280400,-39.62,04-28-14
1714284000,99.76,04-28-15
1714287600,100.4,04-28-16
1714291200,100.69,04-28-17
1714294800,114.14,04-28-18
1714298400,161.92,04-28-19
1714302000,117.74,04-28-20
1714305600,162.25,04-28-21
1714309200,124.36,04-28-22
1714312800,103.63,04-28-23
1714316400,121.53,04-29-00
1714320000,97.91,04-29-01
1714323600,92.37,04-29-02
1714327200,92.37,04-29-03
1714330800,92.37,04-29-04
1714334400,101.4,04-29-05
1714338000,101.4,04-29-06
1714341600,101.4,04-29-07
1714345200,115.35,04-29-08
1714348800,159.18,04-29-09
1714352400,156.3,04-29-10
1714356000,188.25,04-29-11
1714359600,156.3,04-29-12
1714363200,154.81,04-29-13
1714366800,151.76,04-29-14
1714370400,155.33,04-29-15
1714374000,156.77,04-29-16
1714377600,159.18,04-29-17
1714381200,153.03,04-29-18
1714384800,153.11,04-29-19
1714388400,153.28,04-29-20
1714392000,153.28,04-29-21
1714395600,162.45,04-29-22
1714399200,153.6,04-29-23
1714402800,141.36,04-30-00
1714406400,129.76,04-30-01
1714410000,110.09,04-30-02
1714413600,103.86,04-30-03
1714417200,103.17,04-30-04
1714420800,103.86,04-30-05
1714424400,110.41,04-30-06
1714428000,129.76,04-30-07
1714431600,162.45,04-30-08
1714435200,164.89,04-30-09
1714438800,143.48,04-30-10
1714442400,129.76,04-30-11
1714446000,129.76,04-30-12
1714449600,102.72,04-30-13
1714453200,110.95,04-30-14
1714456800,129.76,04-30-15
1714460400,130.41,04-30-16
1714464000,141.0,04-30-17
1714467600,162.45,04-30-18
1714471200,162.45,04-30-19
1714474800,155.62,04-30-20
1714478400,155.62,04-30-21
1714482000,143.36,04-30-22
1714485600,143.14,04-30-23
1714489200,143.15,05-01-00
1714492800,141.27,05-01-01
1714496400,141.27,05-01-02
1714500000,141.25,05-01-03
1714503600,112.25,05-01-04
1714507200,113.6,05-01-05
1714510800,141.27,05-01-06
1714514400,141.27,05-01-07
1714518000,141.17,05-01-08
1714521600,103.13,05-01-09
1714525200,103.68,05-01-10
1714528800,111.57,05-01-11
1714532400,111.2,05-01-12
1714536000,103.27,05-01-13
1714539600,103.52,05-01-14
1714543200,110.0,05-01-15
1714546800,109.23,05-01-16
1714550400,103.24,05-01-17
1714554000,113.97,05-01-18
1714557600,149.45,05-01-19
1714561200,150.41,05-01-20
1714564800,150.49,05-01-21
1714568400,150.49,05-01-22
1714572000,150.49,05-01-23
1714575600,150.49,05-02-00
1714579200,137.12,05-02-01
1714582800,112.5,05-02-02
1714586400,137.11,05-02-03
1714590000,103.12,05-02-04
1714593600,137.03,05-02-05
1714597200,137.14,05-02-06
1714600800,137.14,05-02-07
1714604400,136.97,05-02-08
1714608000,137.11,05-02-09
1714611600,0.0,05-02-10
1714615200,0.0,05-02-11
1714618800,-79.06,05-02-12
1714622400,-79.06,05-02-13
1714626000,0.0,05-02-14
1714629600,0.0,05-02-15
1714633200,129.4,05-02-16
1714636800,142.87,05-02-17
1714640400,139.21,05-02-18
1714644000,144.28,05-02-19
1714647600,144.28,05-02-20
1714651200,150.79,05-02-21
1714654800,150.79,05-02-22
1714658400,150.87,05-02-23
1714662000,139.89,05-03-00
1714665600,137.55,05-03-01
1714669200,137.57,05-03-02
1714672800,137.57,05-03-03
1714676400,123.81,05-03-04
1714680000,125.86,05-03-05
1714683600,137.61,05-03-06
1714687200,137.57,05-03-07
1714690800,137.46,05-03-08
1714694400,137.65,05-03-09
1714698000,138.45,05-03-10
1714701600,0.0,05-03-11
1714705200,-79.06,05-03-12
1714708800,-79.06,05-03-13
1714712400,-2.0,05-03-14
1714716000,138.31,05-03-15
1714719600,138.24,05-03-16
1714723200,139.15,05-03-17
1714726800,139.19,05-03-18
1714730400,139.24,05-03-19
1714734000,148.73,05-03-20
1714737600,139.63,05-03-21
1714741200,149.52,05-03-22
1714744800,149.52,05-03-23
1714748400,149.6,05-04-00
1714752000,147.77,05-04-01
1714755600,147.77,05-04-02
1714759200,147.77,05-04-03
1714762800,147.77,05-04-04
1714766400,147.77,05-04-05
1714770000,147.77,05-04-06
1714773600,147.77,05-04-07
1714777200,147.53,05-04-08
1714780800,105.2,05-04-09
1714784400,0.0,05-04-10
1714788000,0.0,05-04-11
1714791600,0.0,05-04-12
1714795200,0.0,05-04-13
1714798800,0.0,05-04-14
1714802400,0.0,05-04-15
1714806000,0.0,05-04-16
1714809600,145.59,05-04-17
1714813200,150.82,05-04-18
1714816800,150.98,05-04-19
1714820400,139.16,05-04-20
1714824000,151.7,05-04-21
1714827600,151.7,05-04-22
1714831200,151.7,05-04-23
1714834800,138.92,05-05-00
1714838400,114.43,05-05-01
1714842000,95.32,05-05-02
1714845600,93.05,05-05-03
1714849200,91.03,05-05-04
1714852800,91.15,05-05-05
1714856400,0.0,05-05-06
1714860000,0.0,05-05-07
1714863600,0.0,05-05-08
1714867200,0.0,05-05-09
1714870800,0.0,05-05-10
1714874400,0.0,05-05-11
1714878000,0.0,05-05-12
1714881600,0.0,05-05-13
1714885200,0.0,05-05-14
1714888800,0.0,05-05-15
1714892400,0.0,05-05-16
1714896000,0.0,05-05-17
1714899600,0.0,05-05-18
1714903200,158.4,05-05-19
1714906800,158.4,05-05-20
1714910400,158.4,05-05-21
1714914000,158.4,05-05-22
1714917600,158.4,05-05-23
1714921200,158.4,05-06-00
1714924800,108.05,05-06-01
1714928400,91.51,05-06-02
1714932000,91.51,05-06-03
1714935600,91.51,05-06-04
1714939200,91.51,05-06-05
1714942800,91.51,05-06-06
1714946400,92.25,05-06-07
1714950000,113.52,05-06-08
1714953600,138.17,05-06-09
1714957200,139.12,05-06-10
1714960800,139.83,05-06-11
1714964400,155.79,05-06-12
1714968000,0.0,05-06-13
1714971600,119.63,05-06-14
1714975200,120.13,05-06-15
1714978800,154.02,05-06-16
1714982400,161.22,05-06-17
1714986000,144.55,05-06-18
1714989600,154.1,05-06-19
1714993200,154.34,05-06-20
1714996800,154.34,05-06-21
1715000400,154.34,05-06-22
1715004000,154.34,05-06-23
1715007600,154.34,05-07-00
1715011200,112.97,05-07-01
1715014800,107.48,05-07-02
1715018400,107.48,05-07-03
1715022000,107.48,05-07-04
1715025600,107.48,05-07-05
1715029200,107.48,05-07-06
1715032800,113.89,05-07-07
1715036400,115.27,05-07-08
1715040000,0.0,05-07-09
1715043600,-77.94,05-07-10
1715047200,-79.06,05-07-11
1715050800,-79.06,05-07-12
1715054400,-79.06,05-07-13
1715058000,-79.06,05-07-14
1715061600,141.45,05-07-15
1715065200,0.0,05-07-16
1715068800,0.0,05-07-17
1715072400,140.89,05-07-18
1715076000,140.89,05-07-19
1715079600,144.08,05-07-20
1715083200,140.89,05-07-21
1715086800,138.49,05-07-22
1715090400,138.49,05-07-23
1715094000,138.32,05-08-00
1715097600,133.77,05-08-01
1715101200,115.54,05-08-02
1715104800,115.48,05-08-03
1715108400,115.48,05-08-04
1715112000,115.48,05-08-05
1715115600,115.63,05-08-06
1715119200,136.32,05-08-07
1715122800,144.64,05-08-08
1715126400,147.93,05-08-09
1715130000,145.64,05-08-10
1715133600,135.29,05-08-11
1715137200,136.15,05-08-12
1715140800,136.41,05-08-13
1715144400,136.16,05-08-14
1715148000,136.16,05-08-15
1715151600,138.14,05-08-16
1715155200,150.86,05-08-17
1715158800,135.05,05-08-18
1715162400,139.64,05-08-19
1715166000,139.68,05-08-20
1715169600,151.18,05-08-21
1715173200,151.45,05-08-22
1715176800,151.58,05-08-23
1715180400,151.58,05-09-00
1715184000,126.44,05-09-01
1715187600,115.86,05-09-02
1715191200,115.86,05-09-03
1715194800,95.82,05-09-04
1715198400,113.76,05-09-05
1715202000,125.53,05-09-06
1715205600,129.12,05-09-07
1715209200,129.52,05-09-08
1715212800,150.76,05-09-09
1715216400,-77.94,05-09-10
1715220000,-2.0,05-09-11
1715223600,-79.06,05-09-12
1715227200,-79.06,05-09-13
1715230800,-77.94,05-09-14
1715234400,138.36,05-09-15
1715238000,0.0,05-09-16
1715241600,132.82,05-09-17
1715245200,153.86,05-09-18
1715248800,156.42,05-09-19
1715252400,156.42,05-09-20
1715256000,156.42,05-09-21
1715259600,151.53,05-09-22
1715263200,151.53,05-09-23
1715266800,151.53,05-10-00
1715270400,115.08,05-10-01
1715274000,114.95,05-10-02
1715277600,103.59,05-10-03
1715281200,103.86,05-10-04
1715284800,103.59,05-10-05
1715288400,114.56,05-10-06
1715292000,115.27,05-10-07
1715295600,114.99,05-10-08
1715299200,138.37,05-10-09
1715302800,-79.06,05-10-10
1715306400,-2.0,05-10-11
1715310000,-79.06,05-10-12
1715313600,-79.06,05-10-13
1715317200,-79.06,05-10-14
1715320800,0.0,05-10-15
1715324400,-79.06,05-10-16
1715328000,0.0,05-10-17
1715331600,155.95,05-10-18
1715335200,156.64,05-10-19
1715338800,156.8,05-10-20
1715342400,155.81,05-10-21
1715346000,153.77,05-10-22
1715349600,153.77,05-10-23
1715353200,126.3,05-11-00
1715356800,115.85,05-11-01
1715360400,98.58,05-11-02
1715364000,91.92,05-11-03
1715367600,90.32,05-11-04
1715371200,96.22,05-11-05
1715374800,115.64,05-11-06
1715378400,140.33,05-11-07
1715382000,0.0,05-11-08
1715385600,0.0,05-11-09
1715389200,0.0,05-11-10
1715392800,113.42,05-11-11
1715396400,0.0,05-11-12
1715400000,0.0,05-11-13
1715403600,0.0,05-11-14
1715407200,0.0,05-11-15
1715410800,0.0,05-11-16
1715414400,0.0,05-11-17
1715418000,115.23,05-11-18
1715421600,157.92,05-11-19
1715425200,158.08,05-11-20
1715428800,158.16,05-11-21
1715432400,158.16,05-11-22
1715436000,115.89,05-11-23
1715439600,158.08,05-12-00
1715443200,95.89,05-12-01
1715446800,83.24,05-12-02
1715450400,82.72,05-12-03
1715454000,82.72,05-12-04
1715457600,91.71,05-12-05
1715461200,95.89,05-12-06
1715464800,100.77,05-12-07
1715468400,98.28,05-12-08
1715472000,82.72,05-12-09
1715475600,91.2,05-12-10
1715479200,118.07,05-12-11
1715482800,114.65,05-12-12
1715486400,112.58,05-12-13
1715490000,0.0,05-12-14
1715493600,-2.0,05-12-15
1715497200,-17.57,05-12-16
1715500800,-0.71,05-12-17
1715504400,97.03,05-12-18
1715508000,98.85,05-12-19
1715511600,118.95,05-12-20
1715515200,118.99,05-12-21
1715518800,110.79,05-12-22
1715522400,110.79,05-12-23
1715526000,98.94,05-13-00
1715529600,97.18,05-13-01
1715533200,89.24,05-13-02
1715536800,83.22,05-13-03
1715540400,82.66,05-13-04
1715544000,83.22,05-13-05
1715547600,91.31,05-13-06
1715551200,104.06,05-13-07
1715554800,0.0,05-13-08
1715558400,-0.19,05-13-09
1715562000,0.0,05-13-10
1715565600,-77.94,05-13-11
1715569200,-79.06,05-13-12
1715572800,-79.06,05-13-13
1715576400,-79.06,05-13-14
1715580000,119.37,05-13-15
1715583600,133.51,05-13-16
1715587200,143.5,05-13-17
1715590800,149.79,05-13-18
1715594400,154.97,05-13-19
1715598000,155.34,05-13-20
1715601600,155.48,05-13-21
1715605200,155.48,05-13-22
1715608800,150.99,05-13-23
1715612400,150.99,05-14-00
1715616000,115.08,05-14-01
1715619600,102.53,05-14-02
1715623200,91.52,05-14-03
1715626800,91.52,05-14-04
1715630400,99.62,05-14-05
1715634000,115.36,05-14-06
1715637600,115.08,05-14-07
1715641200,114.71,05-14-08
1715644800,139.03,05-14-09
1715648400,-2.0,05-14-10
1715652000,-77.94,05-14-11
1715655600,-79.06,05-14-12
1715659200,-79.06,05-14-13
1715662800,-79.06,05-14-14
1715666400,144.28,05-14-15
1715670000,120.25,05-14-16
1715673600,152.48,05-14-17
1715677200,150.24,05-14-18
1715680800,150.64,05-14-19
1715684400,161.08,05-14-20
1715688000,161.08,05-14-21
1715691600,161.08,05-14-22
1715695200,161.21,05-14-23
1715698800,116.46,05-15-00
1715702400,110.8,05-15-01
1715706000,105.11,05-15-02
1715709600,93.04,05-15-03
1715713200,91.41,05-15-04
1715716800,105.11,05-15-05
1715720400,105.11,05-15-06
1715724000,93.27,05-15-07
1715727600,85.46,05-15-08
1715731200,91.02,05-15-09
1715734800,106.98,05-15-10
1715738400,-76.69,05-15-11
1715742000,-77.48,05-15-12
1715745600,-79.06,05-15-13
1715749200,-77.94,05-15-14
1715752800,0.0,05-15-15
1715756400,0.0,05-15-16
1715760000,0.0,05-15-17
1715763600,0.0,05-15-18
1715767200,114.27,05-15-19
1715770800,0.0,05-15-20
1715774400,0.0,05-15-21
1715778000,114.27,05-15-22
1715781600,114.27,05-15-23
1715785200,107.3,05-16-00
1715788800,0.0,05-16-01
1715792400,0.0,05-16-02
1715796000,0.0,05-16-03
1715799600,0.0,05-16-04
1715803200,0.0,05-16-05
1715806800,0.0,05-16-06
1715810400,0.0,05-16-07
1715814000,0.0,05-16-08
1715817600,-77.48,05-16-09
1715821200,-79.06,05-16-10
1715824800,-79.06,05-16-11
1715828400,-79.06,05-16-12
1715832000,-79.06,05-16-13
1715835600,-79.06,05-16-14
1715839200,-79.06,05-16-15
1715842800,-79.06,05-16-16
1715846400,-2.0,05-16-17
1715850000,159.48,05-16-18
1715853600,133.45,05-16-19
1715857200,135.81,05-16-20
1715860800,135.57,05-16-21
1715864400,130.03,05-16-22
1715868000,124.65,05-16-23
1715871600,113.6,05-17-00
1715875200,112.5,05-17-01
1715878800,112.02,05-17-02
1715882400,93.45,05-17-03
1715886000,91.77,05-17-04
1715889600,101.71,05-17-05
1715893200,104.68,05-17-06
1715896800,113.66,05-17-07
1715900400,114.99,05-17-08
1715904000,-2.0,05-17-09
